instance,path,configuration,suppression_state,transform_4x4
"底盘装配v0-1/小铝条M3-40-11","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.0000000000000002;-1.409434492713511E-16;-7.4940054162198066E-16;-1.409434492713511E-16;1;-2.2306948964154819E-17;7.4940054162198066E-16;-2.230694896415472E-17;-1.0000000000000002;0.066999999999999144;-0.155;0.14975000000000102;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-17","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-3.0876440389318051E-17;-5.3837768505570152E-17;-1;1;5.5511151231257827E-17;-3.0876440389318106E-17;5.5511151231257827E-17;-1;5.3837768505570159E-17;0.067000000000000046;0.10000000000000099;0.18249999999999944;1;0;0;0"
"底盘装配v0-1/小铝条M4-34-1","D:\WheelLeg\小铝条M4-34.SLDPRT","默认","0","-1.3757059339374647E-17;0.99999999999999989;6.9388939039072284E-16;-1;2.595826165954124E-16;1.1936686921569736E-17;-3.0460849534728187E-17;-7.2164496600635175E-16;0.99999999999999989;-0.087499999999999939;-0.248;0.030999999999999986;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-9","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","0.99999999999999989;3.4089884277760266E-16;-1.7283222123269879E-16;2.6551822966773795E-16;-0.2756373558169915;0.961261695938321;2.9275727000931945E-16;-0.961261695938321;-0.2756373558169915;-0.06700000000000006;0.082030972903224419;0.13850256705383335;1;0;0;0"
"底盘装配v0-1/前装甲板垫块22mm-1","D:\WheelLeg\前装甲板垫块22mm.SLDPRT","默认","2","-1;-2.3592239273284576E-16;-3.1635465327414047E-16;1.040834085586084E-16;-1;2.4032364212936313E-16;-1.9972141563902137E-16;2.2088512817967784E-16;1.0000000000000002;0.047499999999999959;0.21150000000000005;0.074000000000000024;1;0;0;0"
"底盘装配v0-1/2_大侧板-v2-1","D:\WheelLeg\2_大侧板-v2.SLDPRT","默认","2","3.1225022567582528E-17;1;-5.8286708792820718E-16;8.3266726846886765E-17;5.8286708792820718E-16;1;1;-3.1225022567582571E-17;-8.3266726846886753E-17;0.126;-7.6327832942979512E-17;0.11049999999999997;1;0;0;0"
"底盘装配v0-1/底盘骨架-final-1","D:\WheelLeg\底盘骨架-final.SLDPRT","默认","2","1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0"
"底盘装配v0-1/LK8016-promax-1","D:\WheelLeg\LK8016-promax.SLDASM","默认","0","1.7130129802883056E-16;0.58607314796708088;0.81025814727897472;-1.462828242778124E-16;0.81025814727897472;-0.58607314796708088;-1;-1.8131759191472289E-17;2.2453070768533665E-16;0.1148;-0.099612047464155695;0.11049999999999378;1;0;0;0"
"底盘装配v0-1/GM6020-1","D:\WheelLeg\GM6020.SLDPRT","默认","2","-0.86602540378442749;-0.50000000000001976;-6.3727513613006186E-18;0.50000000000001954;-0.86602540378442749;2.8509283666784964E-18;-6.9444287542274355E-18;-7.1739929073720751E-19;1;1.3882931090236986E-17;0.072499999999999995;0.19004785638940003;1;0;0;0"
"底盘装配v0-1/超电控制盒-1","D:\WheelLeg\超电控制盒.SLDPRT","默认","2","-1.1102230246251565E-16;-1;1.3340092981339861E-17;1;-1.1102230246251565E-16;3.825560571724171E-18;-3.8255605717241679E-18;1.334009298133986E-17;0.99999999999999989;-1.1796119636642291E-16;-0.19490339116254971;0.07350000000000001;1;0;0;0"
"底盘装配v0-1/2_长款主动链轮20T-1","D:\WheelLeg\2_长款主动链轮20T.SLDPRT","默认","2","-2.6936169991260049E-17;-0.10242516097561166;0.99474071315047707;-2.0793190616713244E-16;-0.99474071315047707;-0.10242516097561155;1;-1.0258805204413509E-16;-2.5352038747147711E-17;0.14400000000000002;0.099612047464154099;0.11049999999999544;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-1","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","1;0;0;0;1;0;0;0;1;0.060000000000000046;-0.10949999999999997;0.031;1;0;0;0"
"底盘装配v0-1/4_纵梁中嵌件-1","D:\WheelLeg\4_纵梁中嵌件.SLDPRT","默认","2","3.9448696045885069E-16;-0.99999999999999989;-2.4980018054066022E-16;4.163336342344345E-17;-2.2204460492503131E-16;1;-0.99999999999999989;-4.260970840315407E-16;1.1510201854480078E-17;-0.051200000000000044;0.032000000000000015;0.049999999999999989;1;0;0;0"
"底盘装配v0-1/电池盖板-1","D:\WheelLeg\电池盖板.SLDPRT","默认","2","-0.99998748533642012;-4.5160750205388148E-15;-0.0050029162038613875;4.5163889159456859E-15;-1;-5.1444859059053317E-17;-0.0050029162038613875;-7.4039330534473922E-17;0.99998748533642012;-0.0029808831336311991;0.15300000000000008;0.18635775856723069;1;0;0;0"
"底盘装配v0-1/2_短款主动链轮20T-1","D:\WheelLeg\2_短款主动链轮20T.SLDPRT","默认","2","2.2656812913546879E-16;0.91268330825502231;0.40866756518308167;-8.6683713115954854E-17;-0.40866756518308167;0.91268330825502231;1;-2.4220977162463674E-16;-1.3476267623379133E-17;0.13500000000000001;-0.099612047464154738;0.11049999999999569;1;0;0;0"
"底盘装配v0-1/超电安装盒-1","D:\WheelLeg\超电安装盒.SLDPRT","默认","2","2.0816681711721685E-16;1;-1.0340905894323509E-17;-1;2.0816681711721685E-16;-1.1828882688264623E-18;-1.1828882688264598E-18;1.0340905894323509E-17;0.99999999999999989;-1.1693821265150082E-16;-0.20290339116254974;0.02;1;0;0;0"
"底盘装配v0-1/TB电源装配-1","D:\WheelLeg\TB电源装配.SLDASM","默认","2","-1;1.2056328158038809E-16;6.5529366184339229E-16;6.5529366184339249E-16;7.0701918719078333E-16;1;1.2056328158038762E-16;1;-7.0701918719078343E-16;0.045750000000001831;0.15279999999999924;0.13699999999999996;1;0;0;0"
"底盘装配v0-1/TB电源装配-1/TB电源装配.STEP-1","C:\Users\20939\AppData\Local\Temp\swx21600\IC~~\TB电源装配.STEP.SLDASM","默认","2","-1;1.2056328158038809E-16;6.5529366184339229E-16;6.5529366184339249E-16;7.0701918719078333E-16;1;1.2056328158038762E-16;1;-7.0701918719078343E-16;0.045750000000001831;0.15279999999999924;0.13699999999999996;1;0;0;0"
"底盘装配v0-1/TB电源装配-1/TB电源装配.STEP-1/黑色电池.STEP-1","C:\Users\20939\AppData\Local\Temp\swx21600\IC~~\黑色电池.STEP.SLDPRT","默认","2","-1;1.2056328158038809E-16;6.5529366184339229E-16;6.5529366184339249E-16;7.0701918719078333E-16;1;1.2056328158038762E-16;1;-7.0701918719078343E-16;0.0065000000000017613;0.15279999999999919;0.032999999999999988;1;0;0;0"
"底盘装配v0-1/TB电源装配-1/TB电源装配.STEP-1/RoboMaster 电池架.STEP-1","C:\Users\20939\AppData\Local\Temp\swx21600\IC~~\RoboMaster 电池架.STEP.SLDPRT","默认","2","-1;1.2056328158038809E-16;6.5529366184339229E-16;6.5529366184339249E-16;7.0701918719078333E-16;1;1.2056328158038762E-16;1;-7.0701918719078343E-16;0.045750000000001831;0.15279999999999924;0.13699999999999996;1;0;0;0"
"底盘装配v0-1/装甲模块-1","D:\WheelLeg\装甲模块.SLDASM","默认","2","-1;-4.163336342344337E-17;-4.259217922423611E-17;-2.1269952503874624E-17;-0.25881904510249321;0.96592582628907564;-3.1595571194172832E-17;0.96592582628907553;0.25881904510249309;0.0018354502568950469;0.085093249905960455;0.10313938264859485;1;0;0;0"
"底盘装配v0-1/装甲模块-1/大装甲板-改1.15-1","E:\2025赛季\串联腿v2\大装甲板-改1.15.SLDPRT","默认","0","-7.0035191957782391E-16;0.25881904510252168;0.96592582628906809;-2.0151290353745794E-15;0.96592582628906798;-0.25881904510252168;-1;-2.1277295936341339E-15;-1.5493423391733018E-16;-0.045004395502076966;0.093500873717686173;0.26146558992789104;1;0;0;0"
"底盘装配v0-1/装甲模块-1/二版RM2019裁判系统支撑架AH02-2","D:\WheelLeg\二版RM2019裁判系统支撑架AH02.SLDPRT","默认","2","-1;-4.163336342344337E-17;-4.259217922423611E-17;-2.1269952503874624E-17;-0.25881904510249321;0.96592582628907564;-3.1595571194172832E-17;0.96592582628907553;0.25881904510249309;-0.047499999999997267;0.24499999999999605;0.09599999999999384;1;0;0;0"
"底盘装配v0-1/装甲模块-1/二版RM2019裁判系统支撑架AH02-1","D:\WheelLeg\二版RM2019裁判系统支撑架AH02.SLDPRT","默认","2","-1;-4.163336342344337E-17;-4.259217922423611E-17;-2.1269952503874624E-17;-0.25881904510249321;0.96592582628907564;-3.1595571194172832E-17;0.96592582628907553;0.25881904510249309;0.047500000000002707;0.24499999999999628;0.095999999999993924;1;0;0;0"
"底盘装配v0-1/装甲模块-1/螺栓M4-8-2","D:\WheelLeg\螺栓M4-8.SLDPRT","M4*8","2","-0.64788718471066709;-0.76173630338043241;2.7755575615628918E-16;3.4361271710642751E-20;3.6434326773853322E-16;0.99999999999999989;-0.7617363033804323;0.64788718471066697;-2.360271597753108E-16;0.047500000000002707;0.22874999999999884;0.18599999999999706;1;0;0;0"
"底盘装配v0-1/装甲模块-1/螺栓M4-8-1","D:\WheelLeg\螺栓M4-8.SLDPRT","M4*8","2","-0.73840986304949774;-0.67435218851222101;1.6653345369377348E-16;-3.2377455269892283E-19;5.5511151231257827E-17;0.99999999999999989;-0.6743521885122209;0.73840986304949763;-1.6653345369377348E-16;-0.047499999999997301;0.22874999999999859;0.18599999999999697;1;0;0;0"
"底盘装配v0-1/装甲模块-1/小装甲板-1","D:\WheelLeg\小装甲板.SLDPRT","默认","2","-2.0299970155194543E-15;0.96592582628907564;0.25881904510249287;5.0226417153506351E-16;-0.25881904510249298;0.96592582628907575;1;2.1074415318529509E-15;5.4121401423109337E-17;0.0450043955020826;0.28202322566961213;0.061608311133437649;1;0;0;0"
"底盘装配v0-1/灯条模块-1","D:\WheelLeg\灯条模块.SLDPRT","默认","2","0.99999999999999967;3.6990562643555969E-16;-2.3454188476504568E-16;2.3454188476503947E-16;1.6209256159527285E-14;1;3.6990562643556343E-16;-0.99999999999999989;1.6153745008296028E-14;0.11875554492085723;-0.23074936601382151;0.18408927877172246;1;0;0;0"
"底盘装配v0-1/装甲模块-2","D:\WheelLeg\装甲模块.SLDASM","默认","2","1;2.2204460492503121E-16;-2.3953440270956165E-16;1.7390309324503659E-16;0.25881904510249321;0.96592582628907564;2.764746838637269E-16;-0.96592582628907564;0.25881904510249321;-0.0018354502568951533;-0.085093249905964868;0.081139382648594896;1;0;0;0"
"底盘装配v0-1/装甲模块-2/大装甲板-改1.15-1","E:\2025赛季\串联腿v2\大装甲板-改1.15.SLDPRT","默认","0","9.5497565325384887E-16;-0.25881904510252174;0.96592582628906787;2.1508839974320306E-15;-0.96592582628906787;-0.25881904510252163;1;2.392489404711314E-15;-2.895116373225802E-16;0.045004395502076903;-0.093500873717690586;0.23946558992789113;1;0;0;0"
"底盘装配v0-1/装甲模块-2/二版RM2019裁判系统支撑架AH02-2","D:\WheelLeg\二版RM2019裁判系统支撑架AH02.SLDPRT","默认","2","1;2.2204460492503121E-16;-2.3953440270956165E-16;1.7390309324503659E-16;0.25881904510249321;0.96592582628907564;2.764746838637269E-16;-0.96592582628907564;0.25881904510249321;0.04749999999999719;-0.2450000000000005;0.07399999999999389;1;0;0;0"
"底盘装配v0-1/装甲模块-2/二版RM2019裁判系统支撑架AH02-1","D:\WheelLeg\二版RM2019裁判系统支撑架AH02.SLDPRT","默认","2","1;2.2204460492503121E-16;-2.3953440270956165E-16;1.7390309324503659E-16;0.25881904510249321;0.96592582628907564;2.764746838637269E-16;-0.96592582628907564;0.25881904510249321;-0.047500000000002783;-0.24500000000000074;0.073999999999994001;1;0;0;0"
"底盘装配v0-1/装甲模块-2/螺栓M4-8-2","D:\WheelLeg\螺栓M4-8.SLDPRT","M4*8","2","0.64788718471066675;0.7617363033804323;5.5511151231257827E-17;2.6098633140714917E-16;-3.3306690738754696E-16;0.99999999999999989;0.76173630338043252;-0.64788718471066675;-4.4408920985006262E-16;-0.047500000000002769;-0.22875000000000326;0.16399999999999715;1;0;0;0"
"底盘装配v0-1/装甲模块-2/螺栓M4-8-1","D:\WheelLeg\螺栓M4-8.SLDPRT","M4*8","2","0.73840986304949752;0.67435218851222112;-2.7755575615628914E-17;2.1113544524888241E-16;-8.3266726846886741E-17;1;0.67435218851222112;-0.73840986304949752;-2.4980018054066022E-16;0.047499999999997239;-0.22875000000000301;0.16399999999999704;1;0;0;0"
"底盘装配v0-1/装甲模块-2/小装甲板-1","D:\WheelLeg\小装甲板.SLDPRT","默认","2","2.2748761281890084E-15;-0.96592582628907575;0.25881904510249298;-3.4963103079390151E-16;0.25881904510249298;0.96592582628907575;-1;-2.2878527733545393E-15;2.5106362490843506E-16;-0.045004395502082677;-0.28202322566961657;0.039608311133437733;1;0;0;0"
"底盘装配v0-1/主控模块-1","D:\WheelLeg\主控模块.SLDPRT","默认","2","1.1285935785750869E-15;-0.99999999999999989;-6.6821272434129115E-17;-0.005002916203861449;-7.2466695290211931E-17;0.99998748533642012;-0.99998748533642001;-1.1282451533795091E-15;-0.0050029162038614482;-0.018988187273319211;0.17480000000000007;0.18777769313597345;1;0;0;0"
"底盘装配v0-1/主控盒-1","D:\WheelLeg\主控盒.SLDPRT","默认","2","-9.7144514654701197E-17;-1;6.3062046838344688E-18;1;-8.3266726846886741E-17;-2.725143707023353E-17;2.7251437070233527E-17;6.3062046838344664E-18;1;-1.0557155598825511E-16;-0.19539435242538086;0.10599999999999998;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1","D:\WheelLeg\交改拨盘装配.SLDASM","默认","2","-0.95089135738316943;-0.30952483980125595;-2.775557561562891E-17;-0.309524839801256;0.95089135738316988;-3.4694469519536115E-18;2.7466416984098977E-17;5.2919729745071164E-18;-1;-6.9388939039072284E-18;-0.1030611954132107;0.051500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-5","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","0.95089135738317154;0.30952483980124929;2.7755575615628932E-17;0.30952483980124934;-0.95089135738317199;3.4694469519534177E-18;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.022852637462731043;-0.12470636301946489;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-3","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","-0.30952483980125267;0.95089135738317099;-3.4694469519535144E-18;0.95089135738317054;0.30952483980125262;2.775557561562892E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.021645167606254092;-0.08020855795047957;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-2","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","-0.8912488401464671;0.45351461380817393;-2.2079425200240552E-17;0.45351461380817359;0.89124884014646732;1.7172886266853827E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;-0.00085381012359331872;-0.071596495701014104;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-4","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","0.4535146138081767;0.89124884014646566;1.7172886266853904E-17;0.89124884014646544;-0.45351461380817709;2.2079425200240491E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.031464699712196571;-0.10220738528961751;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-8","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","-0.97552117315021725;-0.21990552684192319;-2.7957805423553493E-17;-0.21990552684192319;0.97552117315021725;-8.7758521297780547E-19;2.7466416984098974E-17;5.2919729745071164E-18;-0.99999999999999989;-0.03146469971219653;-0.10391500553680368;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-3","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","0.53430094747524315;0.84529432597590382;1.9148607346922887E-17;0.84529432597590359;-0.53430094747524348;2.0389700257254523E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.021645167606254043;-0.080208557950479598;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-8","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","-0.45351461380818292;-0.89124884014646255;-1.7172886266854058E-17;-0.89124884014646233;0.45351461380818325;-2.2079425200240374E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;-0.031464699712196592;-0.10391500553680368;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-2","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","-0.21990552684193343;0.97552117315021514;-8.7758521297809995E-19;0.9755211731502148;0.21990552684193335;2.7957805423553481E-17;2.7466416984098974E-17;5.2919729745071156E-18;-0.99999999999999989;-0.00085381012359332772;-0.071596495701014173;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-5","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","0.84529432597590171;-0.53430094747524648;2.0389700257254458E-17;-0.53430094747524604;-0.84529432597590204;-1.9148607346922957E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.022852637462731008;-0.12470636301946483;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-6","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","0.21990552684192657;-0.97552117315021647;8.7758521297790331E-19;-0.97552117315021647;-0.21990552684192657;-2.7957805423553493E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.00085381012359308942;-0.13452589512540722;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-7","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","-0.53430094747524903;-0.84529432597590004;-1.9148607346923031E-17;-0.84529432597590004;0.53430094747524903;-2.0389700257254399E-17;2.7466416984098986E-17;5.2919729745071172E-18;-1;-0.021645167606254213;-0.12591383287594163;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-6","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","0.89124884014646399;-0.45351461380818014;2.2079425200240432E-17;-0.45351461380817981;-0.89124884014646411;-1.7172886266853981E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;0.0008538101235930828;-0.1345258951254073;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-7","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","0.30952483980124607;-0.9508913573831731;3.4694469519533207E-18;-0.95089135738317265;-0.30952483980124601;-2.7755575615628944E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;-0.021645167606254262;-0.12591383287594168;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-4","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","0.97552117315021591;0.21990552684192996;2.7957805423553499E-17;0.21990552684192993;-0.9755211731502158;8.7758521297800038E-19;2.7466416984098989E-17;5.2919729745071172E-18;-1.0000000000000002;0.031464699712196516;-0.10220738528961749;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/交龙斜坡滑槽-1","D:\WheelLeg\交龙斜坡滑槽.SLDPRT","默认","2","0.37521932216603437;0.92693606050971078;1.8174470463818948E-16;-0.92693606050971045;0.37521932216603471;-1.3449626430565728E-16;-1.9286356227036628E-16;-1.1800012340919177E-16;1;2.0751500117103855E-17;-0.1030611954132107;0.072850000496232262;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/拨盘下壁机加件-1","D:\WheelLeg\拨盘下壁机加件.SLDPRT","默认","2","-0.95089135738316943;-0.30952483980125595;-2.775557561562891E-17;-0.309524839801256;0.95089135738316988;-3.4694469519536115E-18;2.7466416984098977E-17;5.2919729745071164E-18;-1;-6.9388939039072284E-18;-0.1030611954132107;0.051500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/拨盘分层片改-1","D:\WheelLeg\拨盘分层片改.SLDPRT","默认","2","0.95089135738316932;0.30952483980125634;-5.5511151231257839E-17;5.1711193932190742E-17;2.0481147313550474E-17;1;0.30952483980125639;-0.95089135738316977;3.4694469519536211E-18;0.022138507848279622;-0.10675088422802984;-0.061299999999999993;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/交龙拨盘安装座-1","D:\WheelLeg\交龙拨盘安装座.SLDPRT","默认","2","-0.45351461380818336;-0.89124884014646233;3.3061661173210478E-17;1.4493607329267984E-17;2.9720766243282902E-17;1;-0.891248840146462;0.4535146138081837;-5.61391103157372E-19;-6.2458552934514084E-18;-0.1030611954132107;0.032000000000000001;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/交龙拨盘出弹导轨-1","D:\WheelLeg\交龙拨盘出弹导轨.SLDPRT","默认","2","-0.95089135738316943;-0.30952483980125595;-2.4286128663675302E-17;2.3538985796757163E-17;6.1484904061195727E-18;-1;0.309524839801256;-0.95089135738316988;1.439354419692866E-18;-8.4436371315716397E-18;-0.10306119541321071;0.042000000000000003;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/M2006电机-1","D:\WheelLeg\M2006电机.SLDPRT","默认","2","0.97825849163351819;-0.20738930432139896;-5.8751462381722795E-17;-0.20738930432139868;-0.97825849163351841;5.238605241332627E-17;-6.8338423936951596E-17;-3.9062675705284666E-17;-1;0.016506580271460541;-0.090964315456919187;0.027104790588407267;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/八爪拨盘柱体-4.4改加大间距-1","D:\WheelLeg\八爪拨盘柱体-4.4改加大间距.SLDPRT","默认","2","-0.37521932216603915;-0.92693606050970856;-1.5211250944416875E-17;-0.92693606050970834;0.37521932216603948;-2.3473961843142093E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;-8.868374756450931E-18;-0.1030611954132107;0.070500000000000007;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/八爪拨盘平面盘体-5.9-1","D:\WheelLeg\八爪拨盘平面盘体-5.9.SLDPRT","默认","2","-0.37521932216603915;-0.92693606050970856;-1.5211250944416875E-17;-0.92693606050970834;0.37521932216603948;-2.3473961843142093E-17;2.7466416984098977E-17;5.2919729745071164E-18;-1;-9.1620051435606933E-18;-0.1030611954132107;0.074500000000000011;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/交龙2006联轴器-1","D:\WheelLeg\交龙2006联轴器.SLDPRT","默认","2","-0.54508682975616074;0.83837959661860706;-1.521185640674315E-16;0.83837959661860706;0.54508682975616074;-3.2579690535844479E-16;-1.9022365225942779E-16;-3.0512070266725753E-16;-1;-1.2169698757312822E-18;-0.10306119541321068;0.070500000000000021;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/杯头内六角M3-25-1","D:\WheelLeg\杯头内六角M3-25.SLDPRT","默认","2","-0.84529432597590537;0.53430094747524048;-2.038970025725459E-17;0.53430094747524048;0.84529432597590548;1.9148607346922822E-17;2.746641698409898E-17;5.2919729745071156E-18;-0.99999999999999989;-0.022852637462731168;-0.081416027806956712;0.093500000000000014;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/碳管内18长107-1","D:\WheelLeg\碳管内18长107.SLDPRT","默认","2","-0.88495439225521111;-0.46567770359789601;-2.6770880171862122E-17;-0.46567770359789601;0.884954392255211;-8.1073432597315153E-18;2.7466416984098974E-17;5.2919729745071156E-18;-0.99999999999999989;3.7781198441423487E-17;0;0.19174999999999998;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/弹路夹紧打印件-1","D:\WheelLeg\弹路夹紧打印件.SLDPRT","默认","2","0.30952483980125534;-0.9508913573831701;2.2266800999957855E-17;-0.95089135738316988;-0.30952483980125534;3.4231928194416988E-17;-1.373378729982097E-17;-6.1718470614712218E-17;-1;3.708585960486387E-17;1.3877787807814457E-17;0.090749999999999997;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/滚花铜柱2XM3-5-8-1","D:\WheelLeg\滚花铜柱2XM3-5-8.SLDPRT","默认","2","-0.95089135738316943;-0.30952483980125595;-2.775557561562891E-17;-0.309524839801256;0.95089135738316988;-3.4694469519536115E-18;2.7466416984098977E-17;5.2919729745071164E-18;-1;-0.02285263746273121;-0.08141602780695667;0.082500000000000004;1;0;0;0"
"底盘装配v0-1/交改拨盘装配-1/底盘弹路打印件-1","D:\WheelLeg\底盘弹路打印件.SLDPRT","默认","2","-0.30952483980125528;0.95089135738316999;-1.1414632061290374E-16;-6.3771005609036213E-18;1.179655790458434E-16;1;0.95089135738316954;0.30952483980125522;-3.0449347147700378E-17;0.015816719313844194;-0.048590548362279988;0.04275000000000001;1;0;0;0"
"底盘装配v0-1/8_纵梁长嵌件-2","D:\WheelLeg\8_纵梁长嵌件.SLDPRT","默认","2","1;0;0;0;1;0;0;0;1;0.060000000000000046;-0.10949999999999997;0.059000000000000011;1;0;0;0"
"底盘装配v0-1/弹簧合页-1","D:\WheelLeg\弹簧合页.SLDASM","默认","2","0.99998748533642035;3.1511637237639801E-16;0.005002916203861312;-0.005002916203861312;-1.9750041558200994E-17;0.99998748533642035;3.1521123660394771E-16;-1;-1.8173293587611334E-17;-0.074487492709490427;0.15300000000000005;0.18750003128665921;1;0;0;0"
"底盘装配v0-1/弹簧合页-1/合页1-1","D:\WheelLeg\合页1.SLDPRT","默认","2","0.99998748533642035;3.1511637237639801E-16;0.005002916203861312;-0.005002916203861312;-1.9750041558200994E-17;0.99998748533642035;3.1521123660394771E-16;-1;-1.8173293587611334E-17;-0.074487492709490427;0.15300000000000005;0.18750003128665921;1;0;0;0"
"底盘装配v0-1/弹簧合页-1/合页2-1","D:\WheelLeg\合页2.SLDPRT","默认","2","1.8526846723432296E-15;2.5032021433384892E-17;-1;-1;-3.3042351923361607E-16;-1.8526846723432296E-15;-3.3042351923361612E-16;1;2.5032021433384279E-17;-0.072000000000001008;0.15299999999997496;0.19000000000011522;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-1","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","0","9.0032148403196288E-16;0.25881904510252446;-0.96592582628906709;-4.3411454986319598E-16;0.96592582628906731;0.25881904510252457;1;1.8638525899945411E-16;9.8185348740287282E-16;-0.07000000000000009;0.2140990430942715;0.17026872964406695;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-7","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-4.163336342344337E-17;-1;-1.1102230246251546E-16;-7.829927429646407E-17;-1.1102230246251595E-16;1;-1;4.163336342344337E-17;-7.8299274296464083E-17;0.037000000000002871;0.15549999999999936;0.023000000000000003;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-3","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-3.4145810797065349E-17;1.3149203947904198E-15;-1.0000000000000002;1;2.3507255019515524E-16;-3.4145810797065028E-17;2.3507255019515524E-16;-1.0000000000000002;-1.3149203947904198E-15;-0.067000000000000087;0.25100000000000011;0.032999999999998565;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-13","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-3.4142475067943201E-16;0.98162718344766564;-0.19080899537653678;-6.7748440113858034E-17;0.19080899537653676;0.98162718344766553;1;3.5502739744303137E-16;-1.4489600653235859E-17;-0.069999999999999965;-0.13912048758767037;0.092231896774588512;1;0;0;0"
