mate_name,mate_type,alignment,entity_index,component,entity_params,error_code,suppressed,reference_type,reference_class,face_id,surface_type,surface_params,persist_reference_base64
"重合57","0","1","0","法兰轴承F698 8-19-6-改1.15-9","0.19149999999999981;-0.23200194434282628;0.10258034605834282;1;2.4699480741935398E-17;2.8449465006019636E-16;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8s1WxwUXSPf2JGADYAOQA4ACAAOAAtADEAOQAtADYALQA5ZTEALgAxADUALQA5AEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABnAQAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8sRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXADVbHBRdI9/YkYANgA5ADgAIAA4AC0AMQA5AC0ANgAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/FdVscFF0j39iRgA2ADkAOAAgADgALQAxADkALQA2AC0AOWUxAC4AMQA1AAIAAHm7H2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAIICAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABXAAAAsLsfZwUAAAADgAAABYAIAFcAAACwux9nAwAAAAAA//8BABsAbW9Gcm9tU2t0RW50M0ludFN1cmZJZFJlcF9jAAAFgAgAYAAAALy7H2cBAAAA/////wAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合57","0","1","1","垫片 8-12-1-改1.15-1","0.19149999999999981;-0.23200194434282628;0.10258034605834282;-1;-1.5991635463071675E-17;-2.9850865484066621E-16;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8mq1dHciAAOAAtADEAMgAtADEALQA5ZTEALgAxADUALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAB3AQAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAUAG1vRW5kRmFjZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXACrV0dyIAA4AC0AMQAyAC0AMQAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/D6tXR3IgADgALQAxADIALQAxAC0AOWUxAC4AMQA1AAIAAOG8H2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAHcDAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAA87wfZwAAAAAAAAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAAWACABRAAAA87wfZwEAAAAAAAyAAAAFgAgAUQAAAPO8H2cCAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
"同心60","1","1","0","法兰轴承F698 8-19-6-改1.15-9","0.1854999999999998;-0.23200194434282628;0.10258034605834282;1;2.4699480741935398E-17;2.8449465006019636E-16;0.0040000000000000001;0","0","False","2","System.__ComObject","0","cylinder","0;-0.0060000000000000019;0;0;1;0;0.0040000000000000001","aEIAAAMAAAD//v8s1WxwUXSPf2JGADYAOQA4ACAAOAAtADEAOQAtADYALQA5ZTEALgAxADUALQA5AEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAABnAQAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAbAG1vRnJvbVNrdEVudDNJbnRTdXJmSWRSZXBfYwAA//8BAAYAbW9GUl9j//8BAA0AbW9FeHRPYmplY3RfY///AQARAG1vQ1N0cmluZ0hhbmRsZV9j//7/LEUAOgBcADIAMAAyADUAW41jW1wAMk5UgH+BdgAyAFwA1WxwUXSPf2JGADYAOQA4ACAAOAAtADEAOQAtADYALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xXVbHBRdI9/YkYANgA5ADgAIAA4AC0AMQA5AC0ANgAtADllMQAuADEANQACAAB5ux9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAACCAgAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAYAAAALy7H2cBAAAA/////wAAAAD//wEAFwBtb0Zyb21Ta3RFbnRTdXJmSWRSZXBfYwAABYAIAFcAAACwux9nBAAAAAAADIAAAAWACABXAAAAsLsfZwUAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心60","1","1","1","垫片 8-12-1-改1.15-1","0.19249999999999981;-0.23200194434282628;0.10258034605834282;-1;-1.5991635463071675E-17;-2.9850865484066621E-16;0.0040000000000000001;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.001;0;0;-1;0.0040000000000000001","aEIAAAMAAAD//v8mq1dHciAAOAAtADEAMgAtADEALQA5ZTEALgAxADUALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAB3AQAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXACrV0dyIAA4AC0AMQAyAC0AMQAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/D6tXR3IgADgALQAxADIALQAxAC0AOWUxAC4AMQA1AAIAAOG8H2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAHcDAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAA87wfZwIAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAFEAAADzvB9nAQAAAAAAAAAAAAyAAAAFgAgAUQAAAPO8H2cAAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"同心61","1","0","0","小腿-改1.15-1","0.18999999999999981;-0.23200194434283739;0.10258034605831773;-1;3.122387495114957E-17;8.3268318814791576E-17;0.014499999999999999;0","0","True","2","System.__ComObject","0","cylinder","-0.062785178708789441;0.016823237931663886;0.012;0;0;-1;0.014499999999999999","aEIAAAMAAAD//v8fD1x/gS0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAsQAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAAGAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/x9FADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcAA9cf4EtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/CA9cf4EtADllMQAuADEANQACAACGhx9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAB4AgAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAggAAADOrH2cVAAAA/////wAAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAGEAAAAhiR9nAAAAAKCGAQADgAAABYAIAIIAAAAzqx9nAwAAAP////8AAAAA//8BABgAbW9FbmRGYWNlM0ludFN1cmZJZFJlcF9jAAAFgAgAggAAADOrH2cBAAAAoIYBAAAAAAADgAAABYAIAIIAAAAzqx9nKgAAAP////8AAAAAAAAAAAAAAAAAAGhCAAAAAAAAAAAAAA=="
"同心61","1","0","1","塞打螺栓 M6-φ8-20-改1.15-5","0.20550000000000004;-0.23200194434282628;0.10258034605834282;1;1.1796119636642288E-16;-1.6653345369377348E-16;0.0039999999999999983;0","0","True","2","System.__ComObject","0","cylinder","0;0;0;0;1;0;0.0039999999999999983","aEIAAAMAAAD//v8qXlhTYrqHE2ggAE0ANgAtAMYDOAAtADIAMAAtADllMQAuADEANQAtADUAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAHoBAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/ypFADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcAF5YU2K6hxNoIABNADYALQDGAzgALQAyADAALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xNeWFNiuocTaCAATQA2AC0AxgM4AC0AMgAwAC0AOWUxAC4AMQA1AAIAAP7DH2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAIECAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABbAAAAMsQfZwMAAAADgAAABYAIAFsAAAAyxB9nBwAAAAAAA4AAAAWACABbAAAAMsQfZwYAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合58","0","1","0","法兰轴承F698 8-19-6-改1.15-10","0.17650000000000002;-0.23200194434282628;0.10258034605834282;-1;-6.7554681756779459E-16;3.3290325812332763E-17;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8t1WxwUXSPf2JGADYAOQA4ACAAOAAtADEAOQAtADYALQA5ZTEALgAxADUALQAxADAAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAGsBAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/yxFADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcANVscFF0j39iRgA2ADkAOAAgADgALQAxADkALQA2AC0AOWUxAC4AMQA1AC4AUwBMAEQAUABSAFQACYD//v8V1WxwUXSPf2JGADYAOQA4ACAAOAAtADEAOQAtADYALQA5ZTEALgAxADUAAgAAebsfZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAggIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFcAAACwux9nBQAAAAOAAAAFgAgAVwAAALC7H2cDAAAAAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAAWACABgAAAAvLsfZwEAAAD/////AAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"重合58","0","1","1","塞打螺栓 M6-φ8-20-改1.15-5","0.20000000000000004;-0.23179937351585611;0.10907718875768999;-1;-1.1796119636642288E-16;1.6653345369377348E-16;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8qXlhTYrqHE2ggAE0ANgAtAMYDOAAtADIAMAAtADllMQAuADEANQAtADUAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAHoBAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/ypFADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcAF5YU2K6hxNoIABNADYALQDGAzgALQAyADAALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xNeWFNiuocTaCAATQA2AC0AxgM4AC0AMgAwAC0AOWUxAC4AMQA1AAIAAP7DH2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAIECAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABbAAAAMsQfZwYAAAADgAAABYAIAFsAAAAyxB9nAQAAAAAAA4AAAAWACABbAAAAMsQfZwMAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合59","0","1","0","膝关节二级长连杆-改1.15-1","0.20250000000000004;-0.23200194434282481;0.10258034605834623;1;9.3793676128660283E-17;-2.1981650901214114E-16;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8lnYFzUYKCjE6nfn+V3o9GZy0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAEAEAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAAGAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAA//8BAAYAbW9GUl9j//8BAA0AbW9FeHRPYmplY3RfY///AQARAG1vQ1N0cmluZ0hhbmRsZV9j//7/JUUAOgBcADIAMAAyADUAW41jW1wAMk5UgH+BdgAyAFwAnYFzUYKCjE6nfn+V3o9GZy0AOWUxAC4AMQA1AC4AUwBMAEQAUABSAFQACYD//v8OnYFzUYKCjE6nfn+V3o9GZy0AOWUxAC4AMQA1AAIAAG6rH2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAIACAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABUAAAAm6sfZwAAAACghgEA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAAWACABUAAAAm6sfZwMAAAAMgAAABYAIAFQAAACbqx9nBAAAAAyAAAAFgAgAVAAAAJurH2cCAAAADIAAAAWACABUAAAAm6sfZwUAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合59","0","1","1","防松螺母M6-改1.15-5","0.17650000000000002;-0.23200194434282628;0.10258034605834282;1;1.1958860380703784E-16;-3.1577463252643922E-16;0;0","0","True","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8jMpZ+Z7qHzWtNADYALQA5ZTEALgAxADUALQA1AEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAB9AQAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAgAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAUAG1vRW5kRmFjZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8jRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXAAyln5nuofNa00ANgAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/DDKWfme6h81rTQA2AC0AOWUxAC4AMQA1AAIAAJzEH2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAACQDAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABQAAAA4cQfZwAAAAAAAAAA//8BABMAbW9GaWxsZXRTdXJmSWRSZXBfYwAABYAIAGQAAAAsxR9nEwAAAAyAAAAFgAgAZAAAACzFH2cOAAAADIAAAAWACABkAAAALMUfZw8AAAAMgAAABYAIAGQAAAAsxR9nEAAAAAyAAAAFgAgAZAAAACzFH2cRAAAADIAAAAWACABkAAAALMUfZxIAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心62","1","1","0","塞打螺栓 M6-φ8-20-改1.15-5","0.20550000000000004;-0.23200194434282628;0.10258034605834282;1;1.1796119636642288E-16;-1.6653345369377348E-16;0.0029999999999999966;0","0","True","2","System.__ComObject","0","cylinder","0;0;0;0;1;0;0.0029999999999999966","aEIAAAMAAAD//v8qXlhTYrqHE2ggAE0ANgAtAMYDOAAtADIAMAAtADllMQAuADEANQAtADUAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAHoBAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/ypFADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcAF5YU2K6hxNoIABNADYALQDGAzgALQAyADAALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/xNeWFNiuocTaCAATQA2AC0AxgM4AC0AMgAwAC0AOWUxAC4AMQA1AAIAAP7DH2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAIECAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABbAAAAMsQfZwQAAAADgAAABYAIAFsAAAAyxB9nCAAAAAAAA4AAAAWACABbAAAAMsQfZwcAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心62","1","1","1","防松螺母M6-改1.15-5","0.17650000000000002;-0.23200194434282628;0.10258034605834282;-1;-1.1958860380703784E-16;3.1577463252643922E-16;0.0030000000000000005;0","0","True","2","System.__ComObject","0","cylinder","0;0;0;0;0;1;0.0030000000000000005","aEIAAAMAAAD//v8jMpZ+Z7qHzWtNADYALQA5ZTEALgAxADUALQA1AEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAB9AQAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAbAG1vRnJvbVNrdEVudDNJbnRTdXJmSWRSZXBfYwAA//8BAAYAbW9GUl9j//8BAA0AbW9FeHRPYmplY3RfY///AQARAG1vQ1N0cmluZ0hhbmRsZV9j//7/I0UAOgBcADIAMAAyADUAW41jW1wAMk5UgH+BdgAyAFwAMpZ+Z7qHzWtNADYALQA5ZTEALgAxADUALgBTAEwARABQAFIAVAAJgP/+/wwyln5nuofNa00ANgAtADllMQAuADEANQACAACcxB9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAAkAwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAYgAAAPrEH2cBAAAA/////wAAAAD//wEAEwBtb0ZpbGxldFN1cmZJZFJlcF9jAAAFgAgAaQAAAEbFH2cBAAAAAAD//wEAGABtb0VuZEZhY2UzSW50U3VyZklkUmVwX2MAAAWACABZAAAA78QfZwEAAAAAAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"重合60","0","1","0","小腿-改1.15-1","0.18699999999999981;-0.19391874541604229;0.049905209992977054;1;-3.122387495114957E-17;-8.3268318814791576E-17;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8fD1x/gS0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAsQAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAASAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAGABtb0VuZEZhY2UzSW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/x9FADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcAA9cf4EtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/CA9cf4EtADllMQAuADEANQACAACGhx9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAB4AgAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAEQEAACJVJmcBAAAAoIYBAAAAAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAAWACAARAQAAIlUmZx4AAAD/////AAAAAP//AQATAG1vRmlsbGV0U3VyZklkUmVwX2MAAAWACAA5AgAA+eGHZwQAAAAMgAAABYAIADcCAADa4YdnAgAAAP////8AAAAAD4AAAAWACAA5AgAA+eGHZwIAAAAMgAAABYAIACoCAAAv4YdnBQAAAP////8AAAAAD4AAAAWACAA5AgAA+eGHZwEAAAAMgAAABYAIADcCAADa4YdnAwAAAP////8AAAAAD4AAAAWACAA5AgAA+eGHZwMAAAAMgAAABYAIABEBAAAiVSZnHgAAAP////8AAAAAD4AAAAWACAAWAQAAV1UmZwUAAAAMgAAABYAIABEBAAAiVSZnHQAAAP////8AAAAAD4AAAAWACAAWAQAAV1UmZwYAAAAMgAAABYAIABEBAAAiVSZnHAAAAP////8AAAAAD4AAAAWACAAWAQAAV1UmZwcAAAAMgAAABYAIABEBAAAiVSZnGwAAAP////8AAAAAD4AAAAWACAAWAQAAV1UmZwgAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合60","0","1","1","C620无刷电机调速器-改1.15-1/C620无刷电机调速器.STEP-1/C620无刷电机调速器.STEP.STEP-1/7.STEP.STEP-1","0.18699999999999983;-0.069810748349771898;-0.051076001448551053;-1;-3.1901384763447409E-16;-7.3233670347360719E-16;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v+aQwA2ADIAMADgZTdSNXU6ZwOMH5BoVi0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAvAEMANgAyADAA4GU3UjV1OmcDjB+QaFYuAFMAVABFAFAALQAxAEAAQwA2ADIAMADgZTdSNXU6ZwOMH5BoVi0AOWUxAC4AMQA1AC8AQwA2ADIAMADgZTdSNXU6ZwOMH5BoVi4AUwBUAEUAUAAuAFMAVABFAFAALQAxAEAAQwA2ADIAMADgZTdSNXU6ZwOMH5BoVi4AUwBUAEUAUAAvADcALgBTAFQARQBQAC4AUwBUAEUAUAAtADEAQABDADYAMgAwAOBlN1I1dTpnA4wfkGhWLgBTAFQARQBQAC4AUwBUAEUAUAAEAAAAEAAAAAEAAAAEAAAAiwEAABkAAAAZAAAAGgAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAASAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAEwBtb1NpbXBsZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v9KQwA6AFwAVQBzAGUAcgBzAFwAQQBkAG0AaQBuAGkAcwB0AHIAYQB0AG8AcgBcAEEAcABwAEQAYQB0AGEAXABMAG8AYwBhAGwAXABUAGUAbQBwAFwAcwB3AHgAMQAwADYANQAyAFwASQBDAH4AfgBcADcALgBTAFQARQBQAC4AUwBUAEUAUAAuAFMATABEAFAAUgBUAAmA//7/CzcALgBTAFQARQBQAC4AUwBUAEUAUAACAADj1Plm//7/AP/+/yRGADoAXAAtTvN3uWxcAFUAWgAtADAANQAtAG8AcABlAG4AO2DFiFwAQwA2ADIAMADgZTdSNXU6ZwOMH5BoVi4AUwBUAEUAUAD//v8AAAAAAAAAAQAAAAAAAAC3AwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAJgAAAOTU+WZLAAAAA4AAAAWACAAmAAAA5NT5ZqMBAAADgAAABYAIACYAAADk1PlmSQAAAAOAAAAFgAgAJgAAAOTU+Wa7AQAAA4AAAAWACAAmAAAA5NT5Zi0BAAADgAAABYAIACYAAADk1PlmtAEAAAOAAAAFgAgAJgAAAOTU+WaYAQAAA4AAAAWACAAmAAAA5NT5ZlkAAAADgAAABYAIACYAAADk1Plm3AEAAAOAAAAFgAgAJgAAAOTU+WbYAAAAA4AAAAWACAAmAAAA5NT5ZmYAAAADgAAABYAIACYAAADk1PlmowAAAAOAAAAFgAgAJgAAAOTU+WZLAQAAA4AAAAWACAAmAAAA5NT5ZhEBAAADgAAABYAIACYAAADk1PlmMAAAAAOAAAAFgAgAJgAAAOTU+WZdAQAAA4AAAAWACAAmAAAA5NT5ZkUBAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"宽度2","11","1","0","小腿-改1.15-1","0.18699999999999981;-0.18192722655736082;0.06464303464459667;-8.429554179460568E-17;-0.63113257150955093;-0.77567498166419013;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8fD1x/gS0AOWUxAC4AMQA1AC0AMQBAAGMAaABhAHMAcwBpAHMALgBjAGEAZABfAHIAZQBwAGEAaQByAGUAZAAEAAAAEAAAAAEAAAABAAAAsQAAAP//AQALAG1vRmFjZVJlZl9jAQAAAAAAAAAGAAAAAAMAAAAAAAB9w5QlrUmyVH3DlCWtSbJUAAD//wEAGwBtb0Zyb21Ta3RFbnQzSW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/x9FADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gXYAMgBcAA9cf4EtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/CA9cf4EtADllMQAuADEANQACAACGhx9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAB4AgAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAEQEAACJVJmcbAAAA/////wAAAAD//wEAGABtb0VuZEZhY2UzSW50U3VyZklkUmVwX2MAAAWACAARAQAAIlUmZwEAAACghgEAAAAAAP//AQATAG1vRmlsbGV0U3VyZklkUmVwX2MAAAWACAAWAQAAV1UmZwcAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAGEAAAAhiR9nAQAAAKCGAQAPgAAABYAIABYBAABXVSZnCAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
