rank,score,pose_LL,pose_Lcrank,pose_RL,pose_Rcrank,init_roll,kp,kd,kv,tail_abs_roll,max_abs_roll,tail_height,tail_abs_v,tail_leg_error,height_deficit,saturation,done,passed
288,0.285191,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,+3.0000,+0.3000,0.004359,0.017346,0.087155,0.105762,0.014480,0.002806,0.076250,False,True
289,0.285194,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0000,+0.3000,0.002888,0.025069,0.086306,0.099111,0.014251,0.002947,0.077500,False,True
290,0.285826,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,-3.0000,-0.5000,0.003817,0.018405,0.087012,0.150814,0.011991,0.002776,0.058750,False,True
291,0.286247,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-2.0000,+0.0000,0.002708,0.023373,0.086395,0.105323,0.014612,0.003244,0.066250,False,True
292,0.287273,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-2.0000,-0.5000,0.003384,0.020097,0.086560,0.102356,0.015125,0.002918,0.078750,False,True
293,0.288419,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,+3.0000,+0.0000,0.003547,0.030062,0.087018,0.115559,0.012963,0.002224,0.098750,False,True
294,0.288476,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,+3.0000,+0.5000,0.003357,0.022314,0.086973,0.116956,0.013152,0.003035,0.071250,False,True
295,0.288560,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,+1.5000,+0.3000,0.005687,0.029592,0.087749,0.164250,0.016042,0.003491,0.026250,False,True
296,0.289833,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,+2.0000,-0.3000,0.004366,0.020781,0.087230,0.156597,0.012384,0.003002,0.053750,False,True
297,0.290258,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,+2.0000,+0.0000,0.004686,0.019501,0.087326,0.134581,0.015024,0.002709,0.072500,False,True
298,0.290638,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,-2.0000,-0.3000,0.004031,0.024822,0.087034,0.139470,0.013543,0.003062,0.061250,False,True
299,0.292049,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,+2.0000,+0.3000,0.004180,0.024726,0.087056,0.113279,0.015191,0.003177,0.071250,False,True
300,0.292192,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-2.0000,+0.3000,0.004404,0.025156,0.087255,0.119283,0.013134,0.002947,0.077500,False,True
301,0.295464,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-2.0000,+0.5000,0.006040,0.020340,0.087548,0.124363,0.014182,0.002889,0.078750,False,True
302,0.295652,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,-3.0000,-0.5000,0.003499,0.017056,0.086817,0.120895,0.013572,0.003242,0.073750,False,True
303,0.295671,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-2.0000,+0.5000,0.004104,0.021707,0.086870,0.100440,0.016335,0.003638,0.067500,False,True
304,0.301152,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,-2.0000,+0.0000,0.006378,0.026539,0.087675,0.125855,0.014590,0.002486,0.100000,False,True
305,0.302783,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,+3.0000,+0.3000,0.002803,0.017716,0.086749,0.052376,0.015065,0.002862,0.132500,False,True
306,0.305188,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+2.0000,+0.0000,0.005789,0.035369,0.087585,0.141431,0.014154,0.002607,0.096250,False,True
307,0.311681,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-2.0000,-0.3000,0.004607,0.025465,0.086974,0.132917,0.016763,0.003541,0.080000,False,True
308,0.312337,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+1.5000,+0.5000,0.006504,0.032724,0.087945,0.157991,0.016340,0.003601,0.063750,False,True
309,0.313323,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-2.0000,-0.3000,0.005024,0.034139,0.087176,0.147473,0.016214,0.003435,0.078750,False,True
310,0.314244,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,-3.0000,+0.3000,0.004021,0.021191,0.087149,0.126133,0.012721,0.003001,0.110000,False,True
311,0.316433,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0000,+0.0000,0.006037,0.025230,0.087859,0.140817,0.013832,0.003587,0.082500,False,True
312,0.318943,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-2.0000,+0.3000,0.006349,0.032659,0.087592,0.123020,0.015699,0.002717,0.122500,False,True
313,0.319536,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,+2.0000,-0.5000,0.004760,0.016925,0.087222,0.125993,0.014714,0.003669,0.093750,False,True
314,0.319795,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,+2.0000,-0.3000,0.006801,0.044082,0.088097,0.142272,0.015309,0.003095,0.101250,False,True
315,0.321471,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+3.0000,-0.3000,0.003130,0.015083,0.086648,0.099009,0.013818,0.003186,0.130000,False,True
316,0.322398,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0000,-0.5000,0.005643,0.029693,0.087683,0.171126,0.014457,0.003397,0.083750,False,True
317,0.324216,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+3.0000,-0.5000,0.005515,0.029211,0.087413,0.129568,0.014504,0.002766,0.128750,False,True
318,0.324363,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0000,+0.5000,0.004679,0.025232,0.087089,0.141591,0.015407,0.003325,0.105000,False,True
319,0.326612,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,+3.0000,-0.5000,0.003328,0.015373,0.086903,0.133871,0.011894,0.003184,0.122500,False,True
320,0.326690,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-3.0000,+0.5000,0.004214,0.019007,0.087151,0.128052,0.014557,0.002714,0.137500,False,True
321,0.332091,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-2.0000,+0.3000,0.004626,0.019268,0.087233,0.161987,0.014583,0.003804,0.092500,False,True
322,0.333765,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-3.0000,-0.5000,0.005310,0.027148,0.087692,0.155516,0.013578,0.002738,0.133750,False,True
323,0.336095,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-3.0000,+0.5000,0.001528,0.029716,0.086259,0.056901,0.016802,0.003017,0.181250,False,True
324,0.337081,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+3.0000,+0.0000,0.005125,0.037976,0.087493,0.121528,0.013805,0.002967,0.148750,False,True
325,0.337284,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,+3.0000,-0.5000,0.002575,0.024433,0.086174,0.083392,0.014878,0.003050,0.168750,False,True
326,0.338728,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-3.0000,+0.0000,0.003804,0.022258,0.086985,0.127780,0.014048,0.003053,0.147500,False,True
327,0.340571,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-3.0000,+0.3000,0.001424,0.031950,0.086560,0.054322,0.014100,0.003728,0.168750,False,True
328,0.340793,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-3.0000,-0.3000,0.005946,0.043544,0.087767,0.138339,0.013569,0.002641,0.156250,False,True
329,0.342215,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-3.0000,-0.5000,0.003832,0.019131,0.087015,0.120996,0.015860,0.003020,0.156250,False,True
330,0.343585,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-3.0000,-0.3000,0.003742,0.025267,0.086859,0.088861,0.016219,0.002666,0.186250,False,True
331,0.346576,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-3.0000,-0.3000,0.003839,0.032485,0.086730,0.130159,0.015395,0.003225,0.152500,False,True
332,0.353402,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-3.0000,+0.5000,0.003492,0.024017,0.086741,0.096477,0.013559,0.003084,0.187500,False,True
333,0.354514,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-3.0000,+0.0000,0.003878,0.019559,0.086953,0.132378,0.014281,0.003127,0.168750,False,True
334,0.358265,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,-3.0000,+0.5000,0.003883,0.021037,0.087047,0.130061,0.014159,0.003164,0.175000,False,True
335,0.359540,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-3.0000,+0.5000,0.004031,0.035221,0.087252,0.136974,0.012034,0.003207,0.173750,False,True
336,0.361391,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,-2.0000,+0.5000,0.004751,0.027827,0.087337,0.152624,0.015687,0.004438,0.123750,False,True
337,0.361432,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+3.0000,+0.5000,0.007525,0.044218,0.088171,0.144268,0.013981,0.003044,0.171250,False,True
338,0.361751,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.0000,-3.0000,-0.5000,0.004082,0.022237,0.087019,0.137952,0.014849,0.003155,0.176250,False,True
339,0.361906,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,+3.0000,-0.3000,0.004330,0.024211,0.087083,0.104428,0.015298,0.003942,0.166250,False,True
340,0.365366,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-3.0000,-0.5000,0.003054,0.028001,0.086814,0.110095,0.014596,0.003137,0.198750,False,True
341,0.366115,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+3.0000,-0.5000,0.002936,0.029935,0.086647,0.104458,0.014559,0.003641,0.186250,False,True
342,0.366510,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-3.0000,+0.3000,0.005354,0.020140,0.087211,0.127699,0.013783,0.003135,0.188750,False,True
343,0.375490,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,-3.0000,-0.3000,0.003324,0.021519,0.086727,0.095003,0.014533,0.003445,0.212500,False,True
344,0.380264,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-3.0000,+0.0000,0.004451,0.028512,0.087233,0.133012,0.014968,0.003534,0.196250,False,True
345,0.382188,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,-3.0000,-0.3000,0.006135,0.027734,0.087415,0.125596,0.014569,0.002917,0.221250,False,True
346,0.387885,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,-3.0000,+0.3000,0.005399,0.020591,0.087640,0.137026,0.016151,0.002615,0.235000,False,True
347,0.404137,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-3.0000,+0.3000,0.004073,0.029072,0.086909,0.109590,0.014816,0.003489,0.250000,False,False
348,0.412041,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.5000,-3.0000,-0.5000,0.005051,0.025725,0.087243,0.133879,0.015941,0.003293,0.255000,False,False
349,0.415689,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,+3.0000,-0.3000,0.005301,0.024824,0.087197,0.124443,0.015969,0.003153,0.270000,False,False
350,0.423396,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.5000,-3.0000,+0.3000,0.005144,0.042561,0.087655,0.165575,0.014993,0.003367,0.256250,False,False
351,0.427205,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-0.5000,+0.0000,0.004928,0.250864,0.085876,0.011900,0.012899,0.002565,0.016250,False,False
352,0.430038,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+0.5000,+0.5000,0.004560,0.251036,0.085945,0.009895,0.012094,0.002801,0.015000,False,False
353,0.434215,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-0.5000,-0.3000,0.001876,0.252051,0.086404,0.034674,0.014562,0.002677,0.013750,False,False
354,0.435501,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+0.5000,-0.3000,0.003202,0.248248,0.086388,0.061088,0.014075,0.002594,0.012500,False,False
355,0.437602,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.0000,+0.5000,0.002174,0.250641,0.085956,0.012951,0.014879,0.002798,0.028750,False,False
356,0.438037,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-0.5000,-0.3000,0.001719,0.249995,0.086272,0.028753,0.014002,0.002935,0.020000,False,False
357,0.439563,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-0.5000,+0.5000,0.003291,0.251484,0.085930,0.046188,0.014880,0.002507,0.021250,False,False
358,0.441139,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.0000,+0.0000,0.002951,0.250911,0.085081,0.037892,0.015302,0.002532,0.028750,False,False
359,0.442107,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-0.5000,-0.5000,0.003001,0.251122,0.087257,0.096319,0.013732,0.002139,0.015000,False,False
360,0.442494,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+0.5000,+0.5000,0.003307,0.246933,0.085610,0.024936,0.016397,0.003515,0.012500,False,False
361,0.443450,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+0.5000,+0.3000,0.003406,0.251863,0.085986,0.010739,0.013813,0.003378,0.016250,False,False
362,0.443600,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+0.5000,+0.0000,0.000350,0.251263,0.086258,0.016421,0.015314,0.003607,0.011250,False,False
363,0.444920,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.0000,-0.5000,0.001033,0.249834,0.086420,0.034706,0.015818,0.002890,0.030000,False,False
364,0.446754,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+0.5000,-0.5000,0.002114,0.250431,0.087107,0.170661,0.009352,0.001496,0.013750,False,False
365,0.447254,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.0000,+0.0000,0.002283,0.249421,0.085590,0.018508,0.015256,0.003193,0.031250,False,False
366,0.447577,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.5000,+0.0000,0.003674,0.247592,0.085954,0.030569,0.014020,0.002367,0.056250,False,False
367,0.449019,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.0000,+0.5000,0.000546,0.250173,0.086662,0.020525,0.013550,0.003027,0.041250,False,False
368,0.449436,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-0.5000,-0.5000,0.002597,0.260629,0.086181,0.031134,0.014497,0.002706,0.018750,False,False
369,0.449957,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.0000,+0.0000,0.002046,0.251133,0.086358,0.027155,0.014809,0.003101,0.031250,False,False
370,0.450267,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-0.5000,+0.3000,0.002974,0.247806,0.086319,0.086219,0.018351,0.002816,0.015000,False,False
371,0.451369,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.0000,-0.5000,0.001210,0.250256,0.086728,0.045289,0.012526,0.002648,0.045000,False,False
372,0.451664,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.0000,+0.3000,0.002377,0.251168,0.086906,0.121931,0.009373,0.001807,0.033750,False,False
373,0.454172,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-0.5000,+0.5000,0.001141,0.249920,0.086364,0.040922,0.014788,0.003499,0.022500,False,False
374,0.454204,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.0000,+0.5000,0.003131,0.250436,0.085644,0.032502,0.015546,0.003097,0.035000,False,False
375,0.455583,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+0.5000,+0.3000,0.003395,0.250798,0.086368,0.080941,0.012768,0.003033,0.016250,False,False
376,0.456273,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-0.5000,-0.3000,0.003868,0.250458,0.086561,0.101725,0.017036,0.002686,0.015000,False,False
377,0.458607,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-0.5000,+0.0000,0.003490,0.251137,0.086740,0.108609,0.017480,0.002548,0.018750,False,False
378,0.458630,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-0.5000,+0.5000,0.004328,0.261659,0.085972,0.030729,0.012555,0.003024,0.020000,False,False
379,0.458862,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.0000,-0.3000,0.003031,0.250949,0.086301,0.071496,0.014478,0.002928,0.028750,False,False
380,0.459127,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+0.5000,+0.5000,0.004408,0.251369,0.086864,0.110135,0.015236,0.002807,0.010000,False,False
381,0.460521,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-0.5000,-0.5000,0.002649,0.250379,0.086050,0.079676,0.019752,0.003303,0.012500,False,False
382,0.460790,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+0.5000,+0.0000,0.003120,0.249752,0.086334,0.097329,0.017593,0.003126,0.012500,False,False
383,0.461076,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-0.5000,+0.5000,0.003158,0.251683,0.086526,0.108964,0.016371,0.002747,0.016250,False,False
384,0.461956,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+0.5000,-0.5000,0.004394,0.249554,0.086916,0.099208,0.016244,0.003028,0.016250,False,False
385,0.462202,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.0000,+0.5000,0.001448,0.262928,0.086218,0.024686,0.015715,0.002482,0.046250,False,False
386,0.463727,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.0000,-0.5000,0.002846,0.250430,0.086129,0.018983,0.014146,0.003338,0.051250,False,False
387,0.463728,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.0000,-0.3000,0.002000,0.249590,0.086932,0.121556,0.009982,0.002192,0.045000,False,False
388,0.464407,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.5000,+0.0000,0.002594,0.250945,0.085948,0.013379,0.014505,0.003536,0.047500,False,False
389,0.464557,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.5000,+0.3000,0.001258,0.249977,0.086914,0.089022,0.010245,0.001863,0.073750,False,False
390,0.464973,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.0000,-0.3000,0.003630,0.251566,0.087326,0.067560,0.011795,0.003099,0.035000,False,False
391,0.465759,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-0.5000,+0.0000,0.002349,0.249923,0.086058,0.082427,0.012963,0.003590,0.017500,False,False
392,0.466672,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-0.5000,-0.5000,0.003855,0.250454,0.086683,0.099527,0.017003,0.003241,0.015000,False,False
393,0.466979,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+0.5000,-0.3000,0.002935,0.251595,0.087779,0.151500,0.009166,0.002676,0.013750,False,False
394,0.467357,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+0.5000,-0.3000,0.001714,0.260996,0.086913,0.155672,0.009211,0.002035,0.013750,False,False
395,0.467737,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+0.5000,-0.5000,0.003807,0.251523,0.086852,0.111535,0.016138,0.002913,0.020000,False,False
396,0.468400,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.0000,+0.3000,0.002920,0.250261,0.086624,0.075173,0.016292,0.002683,0.051250,False,False
397,0.468400,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+0.5000,+0.3000,0.001981,0.258118,0.086463,0.120718,0.010300,0.002697,0.016250,False,False
398,0.468726,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.5000,-0.3000,0.004543,0.250820,0.085771,0.009643,0.015195,0.003102,0.067500,False,False
399,0.470064,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.5000,+0.3000,0.000424,0.250893,0.086313,0.009239,0.015571,0.002579,0.093750,False,False
400,0.470091,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.0000,-0.3000,0.002927,0.251727,0.086142,0.083196,0.016449,0.003103,0.032500,False,False
401,0.470488,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.5000,+0.5000,0.001547,0.251265,0.086295,0.016739,0.014370,0.002923,0.077500,False,False
402,0.471508,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.0000,-0.3000,0.003315,0.258801,0.085982,0.037193,0.014887,0.003426,0.031250,False,False
403,0.471578,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-0.5000,-0.5000,0.003759,0.249818,0.086739,0.114818,0.016615,0.003354,0.013750,False,False
404,0.471712,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-0.5000,+0.3000,0.003531,0.251051,0.086417,0.102118,0.017288,0.003197,0.022500,False,False
405,0.471818,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.5000,+0.0000,0.001355,0.250827,0.086382,0.035718,0.015410,0.002757,0.076250,False,False
406,0.471840,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.0000,+0.5000,0.001729,0.249904,0.086135,0.080116,0.013802,0.003453,0.033750,False,False
407,0.471989,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+0.5000,-0.5000,0.004865,0.248003,0.087222,0.121435,0.016113,0.003247,0.017500,False,False
408,0.472260,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.5000,-0.3000,0.002190,0.250838,0.087054,0.093024,0.009915,0.002127,0.072500,False,False
409,0.472442,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-0.5000,+0.3000,0.003858,0.251020,0.086414,0.112100,0.016243,0.003283,0.016250,False,False
410,0.472809,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.0000,-0.5000,0.002796,0.252457,0.086515,0.095756,0.017162,0.002951,0.033750,False,False
411,0.473040,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.0000,+0.0000,0.004183,0.251116,0.086884,0.098210,0.015231,0.003111,0.030000,False,False
412,0.474115,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.0000,+0.3000,0.000604,0.273343,0.086533,0.022921,0.013791,0.002540,0.043750,False,False
413,0.474739,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.0000,-0.3000,0.005162,0.250011,0.086628,0.069762,0.011942,0.003321,0.043750,False,False
414,0.474991,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.0000,+0.3000,0.004795,0.250697,0.087181,0.129283,0.014159,0.002543,0.037500,False,False
415,0.475305,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.0000,-0.5000,0.003862,0.246745,0.086507,0.103831,0.018250,0.003349,0.031250,False,False
416,0.475558,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+2.0000,-0.5000,0.001137,0.251254,0.086723,0.039650,0.013327,0.002693,0.083750,False,False
417,0.475561,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+2.0000,+0.3000,0.002799,0.250813,0.085821,0.015292,0.015990,0.002452,0.100000,False,False
418,0.475620,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.0000,-0.3000,0.003546,0.251444,0.086571,0.122181,0.014636,0.002829,0.032500,False,False
419,0.475730,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.0000,+0.3000,0.000502,0.251335,0.085675,0.018146,0.015378,0.004649,0.028750,False,False
420,0.476104,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+0.5000,+0.3000,0.001898,0.251041,0.086348,0.060963,0.015716,0.004418,0.013750,False,False
421,0.476155,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.0000,-0.5000,0.004414,0.247846,0.086868,0.119019,0.017302,0.003082,0.031250,False,False
422,0.476587,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.5000,+0.5000,0.004902,0.251830,0.085897,0.009718,0.012027,0.003297,0.073750,False,False
423,0.477532,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+2.0000,-0.3000,0.001565,0.250624,0.086415,0.113046,0.011114,0.002069,0.073750,False,False
424,0.478364,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+0.5000,-0.3000,0.004481,0.251360,0.087148,0.141431,0.014614,0.003087,0.017500,False,False
425,0.478972,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+0.5000,+0.0000,0.003686,0.251626,0.086470,0.086201,0.016954,0.004059,0.012500,False,False
426,0.479051,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+0.5000,+0.5000,0.002096,0.272094,0.086091,0.075255,0.017060,0.002871,0.012500,False,False
427,0.479327,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+0.5000,-0.5000,0.003901,0.255379,0.086796,0.122515,0.017665,0.003128,0.016250,False,False
428,0.479677,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.0000,+0.3000,0.003058,0.246915,0.087297,0.185120,0.009739,0.002102,0.047500,False,False
429,0.479941,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.0000,+0.5000,0.001236,0.264937,0.086528,0.021049,0.014937,0.003276,0.047500,False,False
430,0.480381,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.5000,-0.5000,0.001487,0.251327,0.085650,0.019262,0.016435,0.002877,0.092500,False,False
431,0.480825,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.0000,-0.5000,0.003494,0.251426,0.086657,0.102761,0.016222,0.003307,0.033750,False,False
432,0.481676,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.5000,-0.3000,0.003193,0.248191,0.085756,0.025679,0.013795,0.004396,0.047500,False,False
433,0.482176,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.0000,+0.3000,0.005097,0.251486,0.087245,0.121195,0.017129,0.002766,0.041250,False,False
434,0.482185,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.0000,+0.3000,0.000423,0.249830,0.084803,0.008364,0.014567,0.003448,0.088750,False,False
